"Country","Year","Share_below_10_a_day","Share_below_2_a_day","Share_below_20_a_day","Share_below_5_a_day","Region","Region_USSR_Yugo","GDP.per.capita","GDP.per.capita_source","Population","Population_source","baseline_GCIP_income_vZ","baseline_GCIP_income_vZ_source","alt_GCIP_consumption_vZ","alt_GCIP_consumption_vZ_source","alt_Povcal_vZ","alt_Povcal_vZ_source"
"Austria","1980","0.234893109117256","0.000000939901653067213","5.2291859065108","0.00277607539500746","Western Europe","Western Europe","21932","Maddison - original","7549000","MDP","0.31604723","GCIP (income) - original","0.29708316","GCIP_consumption_gini_original","0.2304449","Povcal_gini_original"
"Austria","1990","0.00219191616386517","0.00000000000196375065870085","0.481627068757159","0.00000117679476417211","Western Europe","Western Europe","26930","Maddison - original","7723000","MDP","0.25655582","GCIP (income) - original","0.32320627","GCIP_consumption_gini_original","0.2304449","Povcal_gini_original"
"Austria","2000","0.00145950981284312","0.0000000000103179307731825","0.242645861799708","0.00000148879482827965","Western Europe","Western Europe","34796","Maddison - original","8059000","MDP","0.2808396","GCIP (income) - original","0.3362817","GCIP_consumption_gini_original","0.2883711","Povcal_gini_original"
"Austria","2005","0.00109133160098098","0.00000000000975293222495123","0.182276962333123","0.00000117955517293904","Western Europe","Western Europe","37643","Maddison - original","8276000","MDP","0.28586409","GCIP (income) - original","0.33834716","GCIP_consumption_gini_original","0.2871543","Povcal_gini_original"
"Austria","2010","0.00189173666890772","0.0000000000802888183846971","0.217156910967316","0.00000355164422292868","Western Europe","Western Europe","40288","Maddison - original","8413000","MDP","0.30085163","GCIP (income) - original","0.33362272","GCIP_consumption_gini_original","0.3025226","Povcal_gini_original"
"Austria","2017","0.00200222194648864","0.000000000135570413005442","0.208603510495486","0.00000440753064964649","Western Europe","Western Europe","42177","Maddison - original","8849000","MDP","0.30679569","GCIP (income) - original","0.33549495","GCIP_consumption_gini_original","0.2973758","Povcal_gini_original"
"Azerbaijan","1820","99.7216772042839","81.4668985734399","99.9828652383278","97.5228121867931","EECA","USSR","489.330036730654","Maddison - extrapolated using average regional growth rate","879858.245485074","Extrapolated using aggregate bloc growth rate","0.4556807","regional average","0.4556807","regional average","0.4556807","regional average"
"Azerbaijan","1850","99.9877281065018","75.2299575378082","99.9999633937772","99.1374296989061","EECA","USSR","584.540434097592","Maddison - extrapolated using average regional growth rate","1184872.55737285","Extrapolated using aggregate bloc growth rate","0.29696375","regional average","0.29696375","regional average","0.29696375","regional average"
"Azerbaijan","1870","96.5483548428626","78.8574163251615","98.7967255622378","91.6256947424039","EECA","USSR","718.536556960731","Maddison - extrapolated using average regional growth rate","1424610.43264224","Extrapolated using aggregate bloc growth rate","0.737","van Zanden et al. (2014) - original","0.737","vZ_gini_original","0.737","vZ_gini_original"
"Azerbaijan","1890","99.1132158419447","45.8434693269102","99.9706137611557","90.4047498671533","EECA","USSR","965.124450951686","Maddison - extrapolated using aggregate bloc growth rate","1777935.41273368","Extrapolated using aggregate bloc growth rate","0.35428918","regional average","0.35428918","regional average","0.35428918","regional average"
"Azerbaijan","1910","94.3366730079653","26.457933479525","99.4405735210368","73.5850711001868","EECA","USSR","1502.93655441679","Maddison - extrapolated using aggregate bloc growth rate","2381442.34279029","Extrapolated using aggregate bloc growth rate","0.39293042","regional average","0.39293042","regional average","0.39293042","regional average"
"Azerbaijan","1929","93.1995851250594","28.4893187090203","99.1288693823325","72.7070799169242","EECA","USSR","1544.89848706687","Maddison - extrapolated using aggregate bloc growth rate","2763636.91798787","Extrapolated using aggregate bloc growth rate","0.4195083","regional average","0.4195083","regional average","0.4195083","regional average"
"Azerbaijan","1950","71.3712763417853","5.71108521947641","93.1562869711226","35.9795915261008","EECA","USSR","3167.42654953636","Maddison - extrapolated using aggregate bloc growth rate","2885000","MDP","0.404486325","regional average","0.404486325","regional average","0.404486325","regional average"
"Azerbaijan","1960","42.1185586837415","0.00639552427614352","91.3901376288784","3.8958649538142","EECA","USSR","4397.61054172767","Maddison - extrapolated using aggregate bloc growth rate","3882000","MDP","0.24600343","GCIP (income) - original","0.3040239","GCIP_consumption_gini_original","0.4622563","regional average"
"Azerbaijan","1970","16.3737640717522","0.000200563173850727","72.0667988899184","0.549131719006692","EECA","USSR","6214.56222547584","Maddison - extrapolated using aggregate bloc growth rate","5169000","MDP","0.24600343","GCIP (income) - original","0.3040239","GCIP_consumption_gini_original","0.46118975","regional average"
"Azerbaijan","1980","9.67437884768417","0.0000407132783238785","60.3997550471633","0.20891989946119","EECA","USSR","7165","Maddison - original","6173000","MDP","0.24600343","GCIP (income) - original","0.3040239","GCIP_consumption_gini_original","0.3465029","Povcal_gini_original"
"Azerbaijan","1990","16.4893747655615","0.00622159025981822","60.1931218310086","1.3641911004378","EECA","USSR","7394","Maddison - original","7200000","MDP","0.30903404","GCIP (income) - original","0.31977275","GCIP_consumption_gini_original","0.3465029","Povcal_gini_original"
"Azerbaijan","2000","54.0178079738313","0.848308472902821","87.9510742110548","16.5828979757682","EECA","USSR","4215","Maddison - original","8127000","MDP","0.35258345","GCIP (income) - original","0.36157601","GCIP_consumption_gini_original","0.3645494","Povcal_gini_original"
"Azerbaijan","2005","27.3228282866235","0.287041907365242","62.8096760492157","6.264119565248","EECA","USSR","7554","Maddison - original","8475000","MDP","0.40186193","GCIP (income) - original","0.16681649","GCIP_consumption_gini_original","0.2655491","Povcal_gini_original"
"Azerbaijan","2010","9.01654380480614","0.0584986488154861","30.1981272662706","1.53568145009881","EECA","USSR","16154","Maddison - original","8933000","MDP","0.44947339","GCIP (income) - original","0.31677503","GCIP_consumption_gini_original","0.2655491","Povcal_gini_original"
"Azerbaijan","2017","8.59039377250255","0.0532473149889123","29.2742164091169","1.43550600450359","EECA","USSR","16522","Maddison - original","9566000","MDP","0.44947339","GCIP (income) - original","0.31677503","GCIP_consumption_gini_original","0.2655491","Povcal_gini_original"
"Bahrain","1820","92.9697133055593","52.1377957319276","98.1468448279562","80.5658961396003","MENA","MENA","1305.90137503786","Maddison - extrapolated using average regional growth rate","40903.7075592031","Extrapolated using average regional growth rate","0.5771468","regional average","0.5771468","regional average","0.5771468","regional average"
"Bahrain","1850","90.8108540596592","52.4865683113703","96.9589205417236","78.3363798471357","MENA","MENA","1511.45134582333","Maddison - extrapolated using average regional growth rate","47846.1671965753","Extrapolated using average regional growth rate","0.6309967","regional average","0.6309967","regional average","0.6309967","regional average"
"Bahrain","1870","90.3877352649946","35.615811080615","97.8533634685028","72.024432438934","MENA","MENA","1653.63402152031","Maddison - extrapolated using average regional growth rate","53117.3996520421","Extrapolated using average regional growth rate","0.50372255","regional average","0.50372255","regional average","0.50372255","regional average"
"Bahrain","1890","90.4693692189044","13.0112723438513","99.0795963076535","60.2657600458421","MENA","MENA","1911.81236765036","Maddison - extrapolated using average regional growth rate","61509.1877983061","Extrapolated using average regional growth rate","0.359815542857143","regional average","0.359815542857143","regional average","0.359815542857143","regional average"
"Bahrain","1910","84.7652847350859","14.7776497927926","97.2505822917192","55.3246919885011","MENA","MENA","2223.68596840946","Maddison - extrapolated using average regional growth rate","71226.7582447786","Extrapolated using average regional growth rate","0.4170863","regional average","0.4170863","regional average","0.4170863","regional average"
"Bahrain","1929","78.5029224807214","11.4884864688877","95.0163714551873","47.294865100025","MENA","MENA","2673.59532184882","Maddison - extrapolated using average regional growth rate","88721.9417714571","Extrapolated using average regional growth rate","0.43255035","regional average","0.43255035","regional average","0.43255035","regional average"
"Bahrain","1950","68.9443453863904","5.47783070944418","91.8689325125396","34.1724010121564","MENA","MENA","3354","Maddison - original","115000","MDP","0.413117133333333","regional average","0.413117133333333","regional average","0.413117133333333","regional average"
"Bahrain","1960","63.0754484331211","12.1404515467744","83.6620381631007","37.7156334506326","MENA","MENA","4532","Maddison - original","157000","MDP","0.551407375","regional average","0.424930634166667","regional average","0.5377836","regional average"
"Bahrain","1970","51.3183757054962","6.43743668737077","75.8507321041985","26.2582640226586","MENA","MENA","6038","Maddison - original","220000","MDP","0.536578971","regional average","0.390203434","regional average","0.490166675","regional average"
"Bahrain","1980","44.1032209664466","3.96268693474705","70.66439045538","20.0366721448067","MENA","MENA","6994","Maddison - original","348000","MDP","0.521253823","regional average","0.397030401","regional average","0.363378776923077","regional average"
"Bahrain","1990","46.262007162334","4.2837372282414","72.7723552066395","21.3710446467548","MENA","MENA","6542","Maddison - original","500000","MDP","0.51632674","regional average","0.369763111","regional average","0.362978546153846","regional average"
"Bahrain","2000","14.3077326311595","0.349564132937097","35.7814577175083","3.84566188557425","MENA","MENA","17022","Maddison - original","671000","MDP","0.514761829","regional average","0.369062039","regional average","0.359460023076923","regional average"
"Bahrain","2005","7.24710379058782","0.102405758603403","22.4359419517749","1.54751604041096","MENA","MENA","25231","Maddison - original","897000","MDP","0.516138441","regional average","0.356832663","regional average","0.350240276923077","regional average"
"Bahrain","2010","3.83047238002227","0.0334224791496776","14.2746764286946","0.669257299581901","MENA","MENA","34058","Maddison - original","1252000","MDP","0.514539179","regional average","0.362974409","regional average","0.348507038461538","regional average"
"Bahrain","2017","2.45681123287756","0.0154338826280995","10.3675439637775","0.374838141659056","MENA","MENA","40696","Maddison - original","1508000","MDP","0.512141274","regional average","0.364296334","regional average","0.342341376923077","regional average"
"Bangladesh","1820","99.9560670435745","73.8558245915864","99.9996342961123","98.4964640548281","SA","SA","595.706695672127","Maddison - extrapolated using average regional growth rate","15644804.1323081","Extrapolated using average regional growth rate","0.328","regional average","0.328","regional average","0.328","regional average"
"Bangladesh","1850","99.6538365682704","73.7145906744599","99.983482926418","96.4911002403821","SA","SA","603.133764225375","Maddison - extrapolated using average regional growth rate","20706140.2402415","Extrapolated using average regional growth rate","0.4182703","van Zanden et al. (2014) - original","0.4182703","vZ_gini_original","0.4182703","vZ_gini_original"
"Bangladesh","1870","98.7815756665273","71.6217933280514","99.8533361693009","93.6730502012858","SA","SA","668.057825615108","Maddison - extrapolated using average regional growth rate","23469075.8286974","Extrapolated using average regional growth rate","0.501948","van Zanden et al. (2014) - original","0.501948","vZ_gini_original","0.501948","vZ_gini_original"
